id,observed_on,time_observed_at,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,taxon_geoprivacy,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
228174585,2024-07-07,2024-07-07 14:05:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/228174585,https://inaturalist-open-data.s3.amazonaws.com/photos/404874774/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1110403663,-118.0509715512,129,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
228351474,2024-07-08,2024-07-08 12:23:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/228351474,https://inaturalist-open-data.s3.amazonaws.com/photos/405208637/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.022668853,-117.9715785258,114,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
228361296,2024-07-09,2024-07-10 02:16:35 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/228361296,https://inaturalist-open-data.s3.amazonaws.com/photos/405228566/medium.jpg,"",6 or 7 parrots were in my apple tree. They have been coming to the tree in my backyard to eat apples for at least 10 years now.,1,0,false,"Los Angeles County, US-CA, US",34.1618700044,-118.331804913,4,28874,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
228437415,2024-07-10,2024-07-10 13:46:34 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/228437415,https://inaturalist-open-data.s3.amazonaws.com/photos/405370370/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0207325516,-117.902943144,,28874,obscured,gps,gps,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
228761760,2024-07-11,2024-07-12 02:09:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/228761760,https://inaturalist-open-data.s3.amazonaws.com/photos/405990763/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0437730142,-118.0018324614,200,28874,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
228958816,2024-07-12,2024-07-13 00:08:05 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/228958816,https://inaturalist-open-data.s3.amazonaws.com/photos/406368707/medium.jpeg,"","",1,0,false,"Stoney Dr, South Pasadena, CA, US",34.119556416,-118.1676626738,69,69,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
229330848,2024-07-05,2024-07-05 15:58:00 UTC,TJ Hastings,research,,https://www.inaturalist.org/observations/229330848,https://static.inaturalist.org/photos/407059813/medium.jpeg,"","",1,0,false,"Topanga, CA, USA",34.0929105556,-118.5994686111,,,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
229330849,2024-07-05,2024-07-05 15:59:00 UTC,TJ Hastings,research,,https://www.inaturalist.org/observations/229330849,https://static.inaturalist.org/photos/407059955/medium.jpeg,"","",1,0,false,"Topanga, CA, USA",34.0928005556,-118.5994622222,,,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
229415756,2024-07-14,2024-07-15 02:45:00 UTC,Emily Baker,research,,https://www.inaturalist.org/observations/229415756,,"","Sounded like just one single bird, was super loud for about 15 minutes, then left",1,0,false,"Los Angeles County, US-CA, US",34.1635286043,-118.4060959203,11,28874,obscured,gps,gps,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
229429043,2024-07-14,2024-07-15 02:37:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/229429043,https://inaturalist-open-data.s3.amazonaws.com/photos/407252261/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0341909024,-118.0167493463,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
229602831,2024-07-12,2024-07-12 13:01:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/229602831,https://inaturalist-open-data.s3.amazonaws.com/photos/407575375/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1817126528,-117.8402660714,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
229602838,2024-07-15,2024-07-15 13:02:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/229602838,https://inaturalist-open-data.s3.amazonaws.com/photos/407575411/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1325135752,-117.8219926683,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
229629420,2024-07-15,2024-07-16 02:22:22 UTC,Jasmine Ho,research,,https://www.inaturalist.org/observations/229629420,https://static.inaturalist.org/photos/407630779/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.027626113,-118.1891606823,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
229648895,2024-07-15,2024-07-16 02:37:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/229648895,https://inaturalist-open-data.s3.amazonaws.com/photos/407666586/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0545492521,-118.0791404602,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
229850863,2024-07-16,2024-07-17 02:09:43 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/229850863,https://inaturalist-open-data.s3.amazonaws.com/photos/408052852/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0297225857,-118.0333115605,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
230230036,2024-07-18,2024-07-19 02:31:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/230230036,https://inaturalist-open-data.s3.amazonaws.com/photos/408773856/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.107118536,-118.0827690655,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
230427088,2024-07-18,2024-07-18 12:28:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/230427088,https://inaturalist-open-data.s3.amazonaws.com/photos/409151730/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0169101289,-117.9962835299,114,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
230428475,2024-07-18,2024-07-18 12:41:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/230428475,https://inaturalist-open-data.s3.amazonaws.com/photos/409154904/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.022025699,-117.8985271998,114,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
230684038,2024-07-20,2024-07-21 02:58:55 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/230684038,https://inaturalist-open-data.s3.amazonaws.com/photos/409630588/medium.jpeg,"","",1,0,false,"Parrot Ave, Downey, CA, US",33.962325,-118.1208888333,35,35,open,,,,Los Angeles,Anna's Hummingbird,Calypte anna,Anna's Hummingbird,Aves,6317
230746084,2024-07-21,2024-07-21 12:55:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/230746084,https://inaturalist-open-data.s3.amazonaws.com/photos/409742450/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0392706037,-117.923646013,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
230803007,2024-07-17,2024-07-18 02:26:51 UTC,Isaac Capp,research,CC-BY-NC,https://www.inaturalist.org/observations/230803007,https://inaturalist-open-data.s3.amazonaws.com/photos/409844640/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0565287149,-118.001222126,103,28874,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
230803250,2024-07-17,2024-07-18 02:30:57 UTC,Isaac Capp,research,CC-BY-NC,https://www.inaturalist.org/observations/230803250,https://inaturalist-open-data.s3.amazonaws.com/photos/409845139/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1560749957,-118.1675921049,9,28874,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
230905309,2024-07-21,2024-07-22 01:56:35 UTC,Isaac Capp,research,CC-BY-NC,https://www.inaturalist.org/observations/230905309,https://inaturalist-open-data.s3.amazonaws.com/photos/410042211/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.0638404912,-118.1597778574,88,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
231143205,2024-07-16,2024-07-17 02:20:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/231143205,,"",,1,0,false,"Los Angeles County, US-CA, US",34.1888871203,-118.1155391121,11,28874,obscured,gps,gps,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
231544779,2024-07-23,2024-07-24 02:49:00 UTC,Enji Chung,research,CC-BY,https://www.inaturalist.org/observations/231544779,https://inaturalist-open-data.s3.amazonaws.com/photos/411259811/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0671867632,-118.0824602245,69,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
231614675,2024-07-25,2024-07-25 12:42:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/231614675,https://inaturalist-open-data.s3.amazonaws.com/photos/411392316/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.067796701,-117.9412144525,114,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
231938948,2024-07-25,2024-07-25 13:01:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/231938948,https://inaturalist-open-data.s3.amazonaws.com/photos/412005001/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0750239641,-117.9754797612,114,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
231938951,2024-07-26,2024-07-26 13:43:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/231938951,https://inaturalist-open-data.s3.amazonaws.com/photos/412005017/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1706520223,-117.8445852536,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232092858,2024-07-27,2024-07-27 13:08:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/232092858,https://inaturalist-open-data.s3.amazonaws.com/photos/412290442/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1587232493,-117.8443664544,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232195794,2024-07-27,2024-07-28 02:31:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/232195794,https://inaturalist-open-data.s3.amazonaws.com/photos/412491875/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1090376708,-118.0745716358,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232271445,2024-07-28,2024-07-28 14:43:11 UTC,James Bailey,research,CC-BY-NC,https://www.inaturalist.org/observations/232271445,,"","",1,0,false,"Los Angeles County, US-CA, US",34.1815461127,-118.044768755,4,28874,obscured,,,,Los Angeles,"",Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232418956,2024-07-28,2024-07-29 04:28:00 UTC,Daniel S. Katz,research,CC-BY,https://www.inaturalist.org/observations/232418956,https://inaturalist-open-data.s3.amazonaws.com/photos/412911355/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0265697252,-118.1734991564,131,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232438639,2024-07-28,2024-07-29 01:57:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/232438639,https://inaturalist-open-data.s3.amazonaws.com/photos/412950925/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1826817518,-118.1982355887,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232511032,2024-07-29,2024-07-29 15:46:17 UTC,Maria Kerrigan,research,CC-BY-NC,https://www.inaturalist.org/observations/232511032,https://inaturalist-open-data.s3.amazonaws.com/photos/413087714/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0401090351,-118.3154688231,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232612155,2024-07-28,2024-07-28 16:43:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/232612155,https://inaturalist-open-data.s3.amazonaws.com/photos/413276523/medium.jpg,"",A few parrots and lots of Parakeets. Gorging on Hackberries in a giant tree. ,1,0,false,"Los Angeles County, US-CA, US",34.0180927968,-118.0625747692,15,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232661629,2010-03-30,2010-03-30 14:01:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/232661629,https://static.inaturalist.org/photos/413376796/medium.jpg,"",,1,0,false,"Marina Del Rey, Californie 90292, États-Unis",33.9747774398,-118.4452733527,61,61,open,,,,Los Angeles,Amazone à couronne lilas,Amazona finschi,Lilac-crowned Amazon,Aves,18993
232716943,2024-07-30,2024-07-30 16:05:19 UTC,Gom,research,CC-BY-NC,https://www.inaturalist.org/observations/232716943,https://inaturalist-open-data.s3.amazonaws.com/photos/413479452/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1775118923,-118.0819818729,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232833128,2024-07-29,2024-07-29 12:23:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/232833128,https://inaturalist-open-data.s3.amazonaws.com/photos/413706295/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0601657685,-117.8070137425,114,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
232833136,2024-07-29,2024-07-29 12:26:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/232833136,https://inaturalist-open-data.s3.amazonaws.com/photos/413706501/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0005577074,-117.9093762463,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
233025062,2024-07-31,2024-07-31 12:44:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/233025062,https://inaturalist-open-data.s3.amazonaws.com/photos/414075422/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.062604859,-117.9481787523,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
233025064,2024-07-31,2024-07-31 12:46:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/233025064,https://inaturalist-open-data.s3.amazonaws.com/photos/414075434/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1562936788,-117.8494158751,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
233216621,2024-08-01,2024-08-02 02:54:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/233216621,https://inaturalist-open-data.s3.amazonaws.com/photos/414444699/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1572038474,-118.0636620386,200,28874,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
233216629,2024-08-01,2024-08-01 14:50:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/233216629,https://inaturalist-open-data.s3.amazonaws.com/photos/414444724/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0448783713,-118.0127519362,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
233385999,2024-07-12,2024-07-12 17:29:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/233385999,https://inaturalist-open-data.s3.amazonaws.com/photos/414762384/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0900859201,-118.1088810014,82,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
234626385,2024-08-08,2024-08-08 12:57:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/234626385,https://inaturalist-open-data.s3.amazonaws.com/photos/417138669/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.033244135,-117.9784230823,31,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
234638921,2024-08-08,2024-08-09 02:33:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/234638921,https://inaturalist-open-data.s3.amazonaws.com/photos/417163879/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1899016511,-118.1471609184,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
234638922,2024-08-08,2024-08-09 02:32:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/234638922,https://inaturalist-open-data.s3.amazonaws.com/photos/417163884/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0748609171,-118.0760088518,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
234691791,2024-08-09,2024-08-09 13:01:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/234691791,https://inaturalist-open-data.s3.amazonaws.com/photos/417267170/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0714942992,-118.0616862246,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
234699731,2024-08-09,2024-08-09 14:57:47 UTC,Michelle Y. Merrill,research,,https://www.inaturalist.org/observations/234699731,https://static.inaturalist.org/photos/417282902/medium.jpeg,"",,2,0,false,"Belmont Heights, Long Beach, CA, USA",33.699568283,-118.1653511947,4,4,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
234729518,2024-08-09,2024-08-09 17:55:49 UTC,,research,,https://www.inaturalist.org/observations/234729518,https://static.inaturalist.org/photos/417338643/medium.jpeg,"","",1,0,false,"Westwood Blvd, Los Angeles, CA, US",34.020479,-118.4117325,20419,20419,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
234996916,2024-08-04,2024-08-04 15:43:00 UTC,Gregg McClain,research,CC-BY,https://www.inaturalist.org/observations/234996916,https://inaturalist-open-data.s3.amazonaws.com/photos/417856922/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0748169071,-118.0608677249,,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
235281239,2024-02-23,2024-02-23 16:24:18 UTC,Loren Barker,research,,https://www.inaturalist.org/observations/235281239,https://static.inaturalist.org/photos/418409820/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0483323961,-118.2698538628,25,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
235460204,2024-08-12,2024-08-13 02:21:03 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/235460204,https://inaturalist-open-data.s3.amazonaws.com/photos/418757225/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.0805817445,-118.0503676203,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
235856179,2024-08-14,2024-08-15 02:18:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/235856179,https://inaturalist-open-data.s3.amazonaws.com/photos/419516964/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1374148988,-118.0108288725,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
235856180,2024-08-14,2024-08-15 02:06:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/235856180,https://inaturalist-open-data.s3.amazonaws.com/photos/419516966/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0065756399,-118.044614641,200,28874,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
236432417,2024-08-17,2024-08-18 02:07:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/236432417,https://inaturalist-open-data.s3.amazonaws.com/photos/420628684/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1950611466,-118.0707984754,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
236432419,2024-08-17,2024-08-18 02:00:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/236432419,https://inaturalist-open-data.s3.amazonaws.com/photos/420628700/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.139577266,-118.1688871929,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
236432438,2024-08-16,2024-08-17 01:51:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/236432438,https://inaturalist-open-data.s3.amazonaws.com/photos/420628777/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1229202911,-118.1382012501,200,28874,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
236649359,2024-08-18,2024-08-19 02:33:11 UTC,Jasmin Minott,research,,https://www.inaturalist.org/observations/236649359,,"",,1,0,false,"Los Angeles County, US-CA, US",34.14035733,-118.225210174,5,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
236661977,2024-08-12,2024-08-13 01:08:00 UTC,Jessica Perelle,research,CC-BY-NC,https://www.inaturalist.org/observations/236661977,https://inaturalist-open-data.s3.amazonaws.com/photos/421068546/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.047379351,-118.1266361644,4,28874,open,,,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
236667406,2024-08-18,2024-08-19 02:28:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/236667406,https://inaturalist-open-data.s3.amazonaws.com/photos/421078536/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0717099024,-118.0944095692,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
236667407,2024-08-18,2024-08-19 02:20:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/236667407,https://inaturalist-open-data.s3.amazonaws.com/photos/421078538/medium.jpeg,"",,4,0,false,"Los Angeles County, US-CA, US",34.1750547328,-118.131322614,200,28874,open,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
237216790,2024-08-21,2024-08-22 02:31:22 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/237216790,https://inaturalist-open-data.s3.amazonaws.com/photos/422137735/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.1478163014,-118.1230095474,12,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
237472251,2024-08-23,2024-08-23 13:58:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/237472251,https://inaturalist-open-data.s3.amazonaws.com/photos/422633366/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0189163662,-117.913493973,122,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
237854692,2024-08-25,2024-08-25 13:55:59 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/237854692,,"","",1,0,false,"Los Angeles County, US-CA, US",34.0794518283,-118.3168254993,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
237896937,2024-08-25,2024-08-25 14:49:44 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/237896937,https://inaturalist-open-data.s3.amazonaws.com/photos/423451950/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1483656197,-117.9324971289,,28874,obscured,gps,gps,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
238024788,2024-08-25,2024-08-26 02:10:04 UTC,Ernesto Zegarra,research,CC-BY-NC,https://www.inaturalist.org/observations/238024788,https://inaturalist-open-data.s3.amazonaws.com/photos/423700994/medium.jpeg,"",A flock of 24 amazona parrots observed flying to the west of observation point.,1,0,false,Pomona,34.0669364929,-117.7900848389,,,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
238352870,2024-08-27,2024-08-27 12:53:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/238352870,https://inaturalist-open-data.s3.amazonaws.com/photos/424334819/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0236489864,-117.9722677795,31,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
238352874,2024-08-27,2024-08-27 12:54:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/238352874,https://inaturalist-open-data.s3.amazonaws.com/photos/424334858/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1494723435,-117.9059707231,31,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
238627363,2024-08-29,2024-08-29 16:28:40 UTC,Shawnda Hughes,research,CC-BY-NC,https://www.inaturalist.org/observations/238627363,https://inaturalist-open-data.s3.amazonaws.com/photos/424861442/medium.jpeg,"","The San Fernando Valleys famous pack of wild parrots 🦜 
They are So Loud!",2,0,false,"Los Angeles County, US-CA, US",34.0461355662,-118.2959131146,5,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
